User ID,subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,,,,,GenderinDevice,,,,,,,,,,,,,,,,User ID,subscription Type,Monthly Revenue,Join,Date,Country,Age,Gender,Device,
2028,Premium,11,19-10-22,10/7/2023,Mexico,41,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2029,Premium,10,21-10-22,7/7/2023,Spain,28,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,Premium,14,23-10-22,9/7/2023,Italy,43,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,Premium,14,25-10-22,10/7/2023,Spain,45,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,Premium,10,27-10-22,9/7/2023,Spain,45,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2033,Premium,13,31-10-22,7/7/2023,United States,48,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,Premium,12,2/11/2022,9/7/2023,Canada,30,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,Premium,11,4/11/2022,10/7/2023,United States,51,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,Premium,12,5/11/2022,9/7/2023,United States,48,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,Premium,13,6/11/2022,7/7/2023,Canada,41,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2038,Premium,11,7/11/2022,10/7/2023,United Kingdom,37,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2039,Premium,11,8/11/2022,9/7/2023,Australia,43,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,Premium,15,8/11/2022,8/7/2023,Germany,51,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041,Premium,10,9/11/2022,7/7/2023,France,34,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2042,Premium,10,9/11/2022,10/7/2023,Brazil,35,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2043,Premium,12,5/11/2022,9/7/2023,Mexico,45,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2044,Premium,12,5/11/2022,10/7/2023,Spain,31,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2045,Premium,15,2/11/2022,8/7/2023,Italy,50,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2046,Premium,12,30-10-22,9/7/2023,Spain,41,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2047,Premium,11,30-10-22,9/7/2023,Spain,42,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,Premium,11,24-10-22,9/7/2023,United States,41,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2049,Premium,14,8/10/2022,8/7/2023,Canada,34,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050,Premium,13,4/10/2022,9/7/2023,United States,35,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051,Premium,10,28-09-22,9/7/2023,United States,48,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2052,Premium,11,22-09-22,9/7/2023,Canada,39,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2053,Premium,14,19-09-22,9/7/2023,United Kingdom,37,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2054,Premium,10,13-09-22,9/7/2023,Australia,31,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2055,Premium,14,5/9/2022,9/7/2023,Germany,29,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2056,Premium,10,20-08-22,9/7/2023,France,36,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2057,Premium,10,10/8/2022,8/7/2023,Brazil,32,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2058,Premium,10,10/8/2022,11/7/2023,Mexico,31,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2059,Premium,14,6/8/2022,9/7/2023,Spain,31,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060,Premium,12,3/8/2022,10/7/2023,Italy,29,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2061,Premium,10,1/8/2022,9/7/2023,Spain,48,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062,Premium,14,28-07-22,10/7/2023,Spain,46,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2063,Premium,15,22-07-22,9/7/2023,United States,35,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2064,Premium,11,22-07-22,11/7/2023,Canada,37,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2065,Premium,12,20-07-22,9/7/2023,United States,45,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2066,Premium,15,12/7/2022,10/7/2023,United States,48,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,Premium,10,12/7/2022,9/7/2023,Canada,44,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2068,Premium,14,10/7/2022,11/7/2023,United Kingdom,47,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2069,Premium,12,11/7/2022,8/7/2023,Australia,35,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070,Premium,10,11/7/2022,9/7/2023,Germany,35,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071,Premium,11,9/7/2022,8/7/2023,France,35,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2072,Premium,15,10/7/2022,11/7/2023,Brazil,49,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2073,Premium,11,12/7/2022,8/7/2023,Mexico,50,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2074,Premium,14,13-07-22,9/7/2023,Spain,44,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2075,Premium,14,15-07-22,9/7/2023,Italy,47,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2076,Premium,15,16-07-22,11/7/2023,Spain,46,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2077,Premium,11,19-07-22,8/7/2023,Spain,39,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2078,Premium,15,23-07-22,10/7/2023,United States,34,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079,Premium,10,28-07-22,9/7/2023,Canada,31,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080,Premium,10,14-08-22,11/7/2023,United States,46,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2081,Premium,15,18-08-22,8/7/2023,United States,30,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2082,Premium,12,23-08-22,12/7/2023,Canada,29,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2083,Premium,12,27-08-22,9/7/2023,United Kingdom,42,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2084,Premium,13,1/9/2022,10/7/2023,Australia,27,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2085,Premium,15,2/9/2022,9/7/2023,Germany,33,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2086,Premium,13,4/9/2022,12/7/2023,France,45,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2087,Premium,13,11/9/2022,9/7/2023,Brazil,50,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2088,Premium,10,16-09-22,9/7/2023,Mexico,42,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089,Premium,10,19-09-22,11/7/2023,Spain,29,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090,Premium,12,20-09-22,12/7/2023,Italy,31,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2091,Premium,13,5/10/2022,9/7/2023,Spain,42,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2092,Premium,10,7/10/2022,9/7/2023,Spain,44,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2093,Premium,10,10/10/2022,11/7/2023,United States,34,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2094,Premium,13,12/10/2022,11/7/2023,Canada,40,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2095,Premium,10,13-10-22,8/7/2023,United States,38,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2096,Premium,15,15-10-22,9/7/2023,United States,42,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2097,Premium,10,17-10-22,11/7/2023,Canada,47,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2098,Premium,15,18-10-22,10/7/2023,United Kingdom,29,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2099,Premium,11,20-10-22,8/7/2023,Australia,29,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,Premium,14,22-10-22,10/7/2023,Germany,44,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2101,Premium,12,25-10-22,11/7/2023,France,31,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2102,Premium,14,27-10-22,9/7/2023,Brazil,48,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2103,Premium,14,1/11/2022,7/7/2023,Mexico,32,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2104,Premium,13,2/11/2022,11/7/2023,Spain,28,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105,Premium,11,4/11/2022,10/7/2023,Italy,36,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106,Premium,10,6/11/2022,9/7/2023,Spain,28,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2107,Premium,14,7/11/2022,7/7/2023,Spain,32,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2108,Premium,15,8/11/2022,10/7/2023,United States,50,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2109,Premium,12,9/11/2022,10/7/2023,Canada,44,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110,Premium,14,10/11/2022,10/7/2023,United States,44,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2111,Premium,14,9/11/2022,9/7/2023,United States,47,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2112,Premium,15,9/11/2022,10/7/2023,Canada,39,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2113,Premium,11,7/11/2022,10/7/2023,United Kingdom,44,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2114,Premium,12,3/11/2022,10/7/2023,Australia,46,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2115,Premium,10,4/11/2022,8/7/2023,Germany,31,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2116,Premium,12,1/11/2022,10/7/2023,France,33,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2117,Premium,13,27-10-22,9/7/2023,Brazil,27,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2118,Premium,10,23-10-22,10/7/2023,Mexico,34,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2119,Premium,14,14-10-22,9/7/2023,Spain,48,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120,Premium,14,28-09-22,10/7/2023,Italy,39,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2121,Premium,14,25-09-22,9/7/2023,Spain,39,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2122,Premium,11,23-09-22,10/7/2023,Spain,48,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2123,Premium,12,23-09-22,9/7/2023,United States,37,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2124,Premium,14,14-09-22,11/7/2023,Canada,40,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2125,Premium,14,5/9/2022,9/7/2023,United States,41,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2126,Premium,12,13-08-22,9/7/2023,United States,35,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2127,Premium,15,12/8/2022,9/7/2023,Canada,46,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2128,Premium,10,10/8/2022,11/7/2023,United Kingdom,28,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2129,Premium,14,5/8/2022,9/7/2023,Australia,29,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130,Premium,10,4/8/2022,12/7/2023,Germany,46,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2131,Premium,11,28-07-22,9/7/2023,France,35,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2132,Premium,12,24-07-22,11/7/2023,Brazil,27,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2133,Premium,11,22-07-22,9/7/2023,Mexico,38,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2134,Premium,13,22-07-22,12/7/2023,Spain,43,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2135,Premium,15,19-07-22,9/7/2023,Italy,31,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2136,Premium,13,17-07-22,10/7/2023,Spain,29,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2137,Premium,10,16-07-22,9/7/2023,Spain,34,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2138,Premium,11,12/7/2022,12/7/2023,United States,39,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2139,Premium,14,12/7/2022,8/7/2023,Canada,34,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140,Premium,14,13-07-22,10/7/2023,United States,51,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2141,Premium,14,13-07-22,9/7/2023,United States,47,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Premium,12,13-07-22,11/7/2023,Canada,46,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143,Premium,12,14-07-22,8/7/2023,United Kingdom,46,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2144,Premium,14,15-07-22,10/7/2023,Australia,47,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2145,Premium,14,16-07-22,9/7/2023,Germany,40,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2146,Premium,12,18-07-22,11/7/2023,France,41,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147,Premium,12,23-07-22,9/7/2023,Brazil,30,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2148,Premium,12,25-07-22,11/7/2023,Mexico,31,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2149,Premium,14,30-07-22,9/7/2023,Spain,42,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150,Premium,12,6/8/2022,11/7/2023,Italy,46,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2151,Premium,13,14-08-22,8/7/2023,Spain,34,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2152,Premium,14,23-08-22,12/7/2023,Spain,42,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2153,Premium,13,27-08-22,9/7/2023,United States,45,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2154,Premium,12,29-08-22,10/7/2023,Canada,30,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2155,Premium,12,1/9/2022,9/7/2023,United States,44,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2156,Premium,10,7/9/2022,13-07-23,United States,37,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2157,Premium,10,13-09-22,10/7/2023,Canada,43,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2158,Premium,12,14-09-22,10/7/2023,United Kingdom,46,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2159,Premium,11,17-09-22,12/7/2023,Australia,40,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160,Premium,11,23-09-22,12/7/2023,Germany,45,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2161,Premium,10,27-09-22,9/7/2023,France,48,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2162,Premium,10,3/10/2022,10/7/2023,Brazil,43,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2163,Premium,13,10/10/2022,11/7/2023,Mexico,48,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2164,Premium,10,12/10/2022,11/7/2023,Spain,32,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2165,Premium,12,14-10-22,8/7/2023,Italy,38,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2166,Premium,13,16-10-22,10/7/2023,Spain,50,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167,Premium,11,18-10-22,11/7/2023,Spain,33,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2168,Premium,14,20-10-22,10/7/2023,United States,27,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169,Premium,12,22-10-22,8/7/2023,Canada,47,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2170,Premium,12,25-10-22,10/7/2023,United States,35,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2171,Premium,12,26-10-22,11/7/2023,United States,41,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2172,Premium,14,29-10-22,10/7/2023,Canada,39,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2173,Premium,13,31-10-22,7/7/2023,United Kingdom,46,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2174,Premium,14,4/11/2022,11/7/2023,Australia,33,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2175,Premium,11,6/11/2022,10/7/2023,Germany,30,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2176,Premium,13,7/11/2022,10/7/2023,France,46,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2177,Premium,15,8/11/2022,9/7/2023,Brazil,42,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2178,Premium,11,9/11/2022,11/7/2023,Mexico,28,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2179,Premium,10,10/11/2022,10/7/2023,Spain,40,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2180,Premium,14,10/11/2022,10/7/2023,Italy,31,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2181,Premium,13,10/11/2022,9/7/2023,Spain,27,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2182,Premium,14,9/11/2022,10/7/2023,Spain,45,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2183,Premium,10,9/11/2022,10/7/2023,United States,49,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2184,Premium,12,6/11/2022,11/7/2023,Canada,28,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2185,Premium,14,3/11/2022,8/7/2023,United States,33,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2186,Premium,15,27-10-22,11/7/2023,United States,38,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2187,Premium,15,28-10-22,10/7/2023,Canada,44,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2188,Premium,15,18-10-22,10/7/2023,United Kingdom,34,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2189,Premium,15,4/10/2022,9/7/2023,Australia,35,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2190,Premium,10,29-09-22,10/7/2023,Germany,47,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2191,Premium,12,29-09-22,10/7/2023,France,30,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2192,Premium,12,23-09-22,10/7/2023,Brazil,50,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2193,Premium,12,17-09-22,9/7/2023,Mexico,32,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2194,Premium,14,12/9/2022,12/7/2023,Spain,36,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2195,Premium,14,16-08-22,10/7/2023,Italy,40,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2196,Premium,15,16-08-22,9/7/2023,Spain,39,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2197,Premium,11,13-08-22,10/7/2023,Spain,28,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2198,Premium,12,12/8/2022,11/7/2023,United States,29,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2199,Premium,14,13-08-22,9/7/2023,Canada,49,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,Premium,14,30-07-22,12/7/2023,United States,40,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2201,Premium,12,25-07-22,10/7/2023,United States,29,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2202,Premium,14,25-07-22,11/7/2023,Canada,35,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2203,Premium,14,26-07-22,10/7/2023,United Kingdom,44,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2204,Premium,11,25-07-22,13-07-23,Australia,39,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205,Premium,12,23-07-22,9/7/2023,Germany,27,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2206,Premium,11,18-07-22,11/7/2023,France,31,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,Premium,13,13-07-22,10/7/2023,Brazil,39,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208,Premium,13,13-07-22,12/7/2023,Mexico,44,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2209,Premium,10,13-07-22,9/7/2023,Spain,48,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,Premium,11,13-07-22,11/7/2023,Italy,27,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2211,Premium,13,13-07-22,9/7/2023,Spain,27,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2212,Premium,14,14-07-22,11/7/2023,Spain,41,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2213,Premium,15,15-07-22,9/7/2023,United States,44,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2214,Premium,12,16-07-22,12/7/2023,Canada,29,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2215,Premium,13,18-07-22,9/7/2023,United States,42,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2216,Premium,15,21-07-22,11/7/2023,United States,45,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2217,Premium,11,24-07-22,9/7/2023,Canada,39,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2218,Premium,15,29-07-22,12/7/2023,United Kingdom,41,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2219,Premium,10,6/8/2022,10/7/2023,Australia,41,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2220,Premium,15,11/8/2022,11/7/2023,Germany,41,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
